Name,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
"Nitroso-1,2,3,6-tetrahydropyridine",10.215096371882087,0.4272685185185183,10.215096371882087,0.4272685185185183,0.525347374131808,157.21699999999998,142.097,157.1215121,64,0,0.05457736494789583,-0.29736549921504773,0.29736549921504773,0.05457736494789583,1.2727272727272727,1.7272727272727273,2.090909090909091,16.2905786657872,10.130377146539734,2.2546344095462745,-2.3897249278093335,2.1203551220284242,-2.5249261449065727,4.799754911986117,0.06087754796306531,2.53807126301604,138.6211124509551,8.430721420318147,7.3188031777160845,7.3188031777160845,5.147065707741406,3.9498382121699893,3.9498382121699893,3.3167592500739485,3.3167592500739485,2.455923006468584,2.455923006468584,1.4432057287929356,1.4432057287929356,-0.6400000000000001,286.5687130215335,8.456525096525096,3.172338513822828,1.6824107541039304,67.10760790555216,0.0,0.0,0.0,0.0,0.0,0.0,9.90882225480501,0.0,0.0,4.907065243988282,0.0,20.89514638205844,12.083681658295921,18.375397532787858,0.0,0.0,0.0,9.90882225480501,5.2858847209627084,25.93115605767717,20.13718479450234,4.907065243988282,0.0,0.0,0.0,0.0,0.0,0.0,42.129688707603265,0.0,4.907065243988282,13.847474399381248,5.2858847209627084,0.0,0.0,0.0,35.91,0.0,4.907065243988282,0.0,0.0,12.083681658295921,13.08951281182515,0.0,5.008912523954532,0.0,31.080940833871626,0.0,0.0,0.0,12.480651927437643,4.532037037037037,0.0,0.0,0.8545370370370368,0.0,5.718611111111111,2.0808295540438397,1.0,11,0,4,0,1,1,0,0,0,3,0,4,1,0,1,1,1,0.6922000000000001,44.05500000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N-Nitroso(2,2,2-trifluoroethyl) ethylamine",9.981797052154196,-0.9234722222222225,9.981797052154196,0.03374999999999995,0.3121733846618665,160.173,148.07699999999997,160.084792244,64,0,0.0962869671798458,-0.3936132908603615,0.3936132908603615,0.0962869671798458,1.7272727272727273,2.3636363636363638,2.727272727272727,16.32274135306599,10.348642927175908,2.0699311098871913,-2.147350357566305,1.9183238867887025,-2.299074257013673,4.721689505148594,0.06289771817101074,3.661785220780776,128.99580316677543,8.69023444431199,6.180230335589137,6.180230335589137,5.239912065068584,3.222449535488183,3.222449535488183,2.0783203666822727,2.0783203666822727,1.0875659105769182,1.0875659105769182,0.5912313965945764,0.5912313965945764,-0.94,245.82735338562372,10.06,5.8157043425332695,4.462124035113376,64.88752774668917,10.213054789681411,0.0,0.0,0.0,0.0,0.0,5.008912523954532,0.0,0.0,11.48600092758678,6.076020106833881,0.0,0.0,31.08624588504908,10.213054789681411,0.0,0.0,5.008912523954532,5.2858847209627084,6.103966387748303,19.696394776338067,17.56202103442066,0.0,0.0,0.0,0.0,0.0,0.0,41.02232847772232,0.0,4.907065243988282,0.0,17.940840511395088,0.0,0.0,0.0,73.13,6.103966387748303,4.907065243988282,0.0,19.696394776338067,0.0,5.008912523954532,6.076020106833881,0.0,0.0,11.864820404561206,10.213054789681411,0.0,0.0,9.981797052154196,20.946361016628874,0.0,0.0,0.0,0.5680895691609975,3.3370856953892667,0.0,0.6666666666666666,11,2,5,0,0,0,0,0,0,4,2,5,6,0,0,0,0,-0.49099999999999977,40.65760000000001,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1-Nitroso-3,4,5-trimethylpiperazine",9.9475,-0.5299537037037039,9.9475,0.2594444444444446,0.34777956814776434,144.174,132.078,144.089877624,58,0,0.07046373011909159,-0.3915044614997544,0.3915044614997544,0.07046373011909159,1.9,2.5,2.8,16.296726783502564,10.377229162200365,2.025483398996115,-2.13165604507173,1.9120969424398488,-2.25402614449835,4.713532064073513,0.1346854420617097,3.5870946952143465,114.31544376215959,7.983127663125442,6.025909958902632,6.025909958902632,4.701907262607799,3.075323748197108,3.075323748197108,2.0909440406283735,2.0909440406283735,0.9302915485720399,0.9302915485720399,0.5952233528054767,0.5952233528054767,-0.9000000000000001,130.27560648868158,9.1,4.9308175341142375,4.026688004877305,60.093293994493166,5.106527394840706,0.0,0.0,0.0,0.0,0.0,5.008912523954532,0.0,0.0,11.48600092758678,6.076020106833881,6.923737199690624,0.0,24.479363920536162,5.106527394840706,0.0,0.0,5.008912523954532,5.2858847209627084,13.027703587438927,13.08951281182515,17.56202103442066,0.0,0.0,0.0,0.0,0.0,0.0,29.308919118368692,0.0,4.907065243988282,6.923737199690624,17.940840511395088,0.0,0.0,0.0,52.900000000000006,6.103966387748303,4.907065243988282,0.0,6.544756405912575,6.544756405912575,0.0,5.008912523954532,12.999757306524504,0.0,11.864820404561206,5.106527394840706,0.0,0.0,9.9475,12.681687452758881,0.0,0.0,0.0,1.0293518518518516,5.674794028722601,0.0,0.6666666666666666,10,1,4,0,0,0,0,0,0,3,1,4,5,0,0,0,0,0.5366,39.2458,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"N-Nitrosoallyl-2,3-dihydroxypropylamine",9.801944444444445,-0.05597222222222231,9.801944444444445,0.05597222222222231,0.3271502045462775,130.14700000000002,120.06699999999998,130.07422756,52,0,0.06273866435616346,-0.3944650443881584,0.3944650443881584,0.06273866435616346,1.7777777777777777,2.4444444444444446,2.7777777777777777,16.29426196864972,10.54344468949553,1.948536649367031,-2.0841299072164072,1.8541620238319314,-2.1968331074466927,4.699884968414,0.21173522197604502,3.396381697711364,94.95878455585176,7.112884175122364,5.155666470899553,5.155666470899553,4.346065214951232,2.6477540648132956,2.6477540648132956,1.5065620842471965,1.5065620842471965,0.8134324846862777,0.8134324846862777,0.4298994128023881,0.4298994128023881,-0.8999999999999999,95.7964805168374,8.1,5.240845070422535,3.66338028169014,53.72835188009656,5.106527394840706,0.0,0.0,0.0,0.0,0.0,5.008912523954532,0.0,0.0,11.48600092758678,6.076020106833881,0.0,0.0,24.982279497300777,5.106527394840706,0.0,0.0,5.008912523954532,5.2858847209627084,0.0,19.696394776338067,17.56202103442066,0.0,0.0,0.0,0.0,0.0,0.0,29.811834695133307,0.0,4.907065243988282,0.0,17.940840511395088,0.0,0.0,0.0,52.9,0.0,4.907065243988282,0.0,13.151638370425493,6.544756405912575,0.0,5.008912523954532,6.076020106833881,0.0,11.864820404561206,5.106527394840706,0.0,0.0,9.801944444444445,12.126641156462584,0.0,0.0,0.0,1.552638888888889,4.018775510204081,0.0,0.6,9,1,4,0,0,0,0,0,0,3,1,4,5,0,0,0,0,0.14809999999999995,34.6508,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-Nitrosoallyl-2-hydroxypropylamine,11.308016817838247,-0.6027258125472399,11.308016817838247,0.4460185185185186,0.6423880488476051,236.256,228.19199999999998,236.036796496,82,0,0.34588143597280196,-0.28185939102273083,0.34588143597280196,0.28185939102273083,1.5,2.25,2.9375,32.13354834862346,10.33550361684958,2.1084228145810635,-2.048220083788057,2.248327753814138,-2.2554143992611397,7.218785160668594,0.22352798279138872,2.2147805531576332,506.0434365382542,11.543605595440512,8.375786734649967,9.192283315577694,7.702708600407233,4.4403308794703715,5.256827460398097,3.0221517501008637,4.05280063202723,1.9241401472425599,2.8759726677265105,1.1351342177090507,1.990634804900763,-2.0199999999999996,6315.682919205159,10.496220113689636,4.2323089310169655,1.9841641915791894,94.83904908970405,0.0,0.0,5.131558479839333,0.0,0.0,6.031114512338072,5.316788604006331,9.77851570501903,5.008912523954532,4.907065243988282,23.469520014857956,12.13273413692322,7.04767198267719,15.50250535504807,4.794537184071822,32.7160795041975,0.0,9.99289104490174,5.2858847209627084,0.0,12.36446058668352,29.172533517834722,0.0,0.0,5.316788604006331,9.926095663911155,0.0,11.336785877934737,23.071677539917,0.0,4.907065243988282,0.0,29.551352994809147,0.0,10.216620634085363,0.0,74.66,6.031114512338072,9.701602428060104,0.0,0.0,10.140471003793865,10.216620634085363,18.384457860611928,0.0,24.26546827384644,15.586651845916247,0.0,0.9717734315948604,1.3400670823885106,25.60034171075838,6.088002015621062,0.8097363945578233,0.0,6.916612811791384,0.0,0.0,1.2734665532879819,0.1111111111111111,16,1,6,0,0,0,1,1,2,5,1,7,2,0,0,0,2,2.4414000000000007,62.19670000000002,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
N-Nitrosoallylethanolamine,10.029722222222222,-0.6051388888888896,10.029722222222222,0.1611111111111112,0.4309146344881686,162.18899999999996,148.077,162.100442308,66,0,0.07045143032575384,-0.3915047028193738,0.3915047028193738,0.07045143032575384,1.2727272727272727,1.6363636363636365,1.8181818181818181,16.302634561213726,10.328691234800754,2.0829476132193925,-2.1721697552566575,1.9439529621649316,-2.3131459975400936,4.587481293491626,0.08457839906781607,3.665842809028223,106.39502311613278,8.85337115112852,6.766016773216043,6.766016773216043,5.0577493102643665,3.5026246166700314,3.5026246166700314,2.6512902720796396,2.6512902720796396,1.0654159476262874,1.0654159476262874,0.7512002000213133,0.7512002000213133,-0.6800000000000002,176.57543937738006,10.32,5.034654946372161,5.749184549356223,65.57713077887344,10.213054789681411,0.0,0.0,0.0,0.0,0.0,5.008912523954532,0.0,0.0,4.907065243988282,0.0,13.847474399381248,0.0,30.583330308284463,10.213054789681411,0.0,0.0,5.008912523954532,5.2858847209627084,26.055407174877853,13.08951281182515,4.907065243988282,0.0,0.0,0.0,0.0,0.0,0.0,40.5194129009577,0.0,4.907065243988282,13.847474399381248,5.2858847209627084,0.0,0.0,0.0,73.13,12.207932775496605,4.907065243988282,0.0,13.08951281182515,0.0,5.008912523954532,0.0,13.847474399381248,0.0,5.2858847209627084,10.213054789681411,0.0,0.0,10.029722222222222,21.413450491307636,0.0,0.0,0.0,-1.2102777777777787,3.433771730914588,0.0,1.0,11,2,5,0,0,0,0,0,0,4,2,5,5,0,0,0,0,-0.26860000000000006,40.72960000000001,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-Nitrosobenzthiazuron,10.44268896447468,-0.18902777777777735,10.44268896447468,0.09416666666666673,0.421545926114244,158.15699999999998,148.07699999999997,158.06914218,62,0,0.1504149105718063,-0.2979471784940071,0.2979471784940071,0.1504149105718063,1.1818181818181819,1.5454545454545454,1.7272727272727273,16.29158861644436,10.365258678619897,2.068934845620075,-2.0914041062912396,1.8858913829004245,-2.2719112354988096,5.801158809381328,-0.1203776497653161,3.8531250010011684,162.66620909401436,8.85337115112852,6.5333856247646,6.5333856247646,5.0577493102643665,3.130384789519142,3.130384789519142,2.3083571405794316,2.3083571405794316,0.9258254187156321,0.9258254187156321,0.6276870001802359,0.6276870001802359,-1.26,176.57543937738006,9.739999999999998,4.539257201710308,5.19766590389016,64.31170747456895,0.0,0.0,11.566489892729878,0.0,0.0,0.0,9.589074368143644,5.008912523954532,0.0,4.907065243988282,0.0,13.847474399381248,0.0,18.375397532787858,9.589074368143644,11.566489892729878,0.0,5.008912523954532,5.2858847209627084,13.847474399381248,13.08951281182515,4.907065243988282,0.0,0.0,0.0,0.0,0.0,0.0,29.66491522850956,9.589074368143644,4.907065243988282,13.847474399381248,5.2858847209627084,0.0,0.0,0.0,66.81,0.0,14.496139612131927,0.0,24.65600270455503,0.0,5.008912523954532,13.847474399381248,0.0,0.0,5.2858847209627084,0.0,0.0,0.0,30.832877928949358,3.4035185185185184,0.0,-0.3780555555555547,0.0,0.0,2.4749924414210125,0.0,0.6666666666666666,11,0,5,0,0,0,0,0,0,4,0,5,5,0,0,0,0,0.14779999999999993,38.73000000000001,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-Nitrosobis(2-hydroxypropyl)amine,10.192692743764173,0.8194444444444444,10.192692743764173,0.8194444444444444,0.4211123102525865,158.24499999999998,140.101,158.141913196,66,0,0.05234685641411214,-0.26090908096470555,0.26090908096470555,0.05234685641411214,1.0909090909090908,1.5454545454545454,1.8181818181818181,16.29004705169482,10.279310393406842,1.9869033665992877,-2.1263099231896665,1.9789641385595445,-2.184726703923683,4.499580235949762,0.2744336020458853,3.326343011048127,88.09284782231802,8.52709773749546,7.545316168583065,7.545316168583065,5.346065214951232,4.429243280241827,4.429243280241827,2.7424195450038753,2.7424195450038753,1.655032367058148,1.655032367058148,0.8747089769718882,0.8747089769718882,-0.6000000000000001,277.1131930902578,10.399999999999999,7.506382978723405,5.825531914893617,68.71854750327462,0.0,0.0,0.0,0.0,0.0,0.0,5.008912523954532,0.0,0.0,4.907065243988282,26.689117645233267,12.841643245852019,13.08951281182515,5.2858847209627084,0.0,0.0,0.0,5.008912523954532,5.2858847209627084,39.53076089108528,13.08951281182515,4.907065243988282,0.0,0.0,0.0,0.0,0.0,0.0,18.098425335779684,0.0,4.907065243988282,39.53076089108528,5.2858847209627084,0.0,0.0,0.0,32.67,0.0,4.907065243988282,0.0,0.0,0.0,38.7727993035292,0.0,5.008912523954532,0.0,19.133359120343957,0.0,0.0,0.0,10.192692743764173,4.564444444444445,0.0,0.0,0.0,4.376189058956916,5.866673752834467,0.0,1.0,11,0,3,0,0,0,0,0,0,2,0,3,7,0,0,0,0,2.570000000000001,47.184000000000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-Nitrosobis(2-oxopropyl)amine,9.738611111111112,-0.11930555555555555,9.738611111111112,0.11930555555555555,0.37161899658570136,134.135,124.05499999999999,134.06914218,54,0,0.062470053628574884,-0.39446528683433435,0.39446528683433435,0.062470053628574884,1.2222222222222223,1.6666666666666667,1.8888888888888888,16.29839778122386,10.574985529691064,1.9713445464583563,-2.0957807486526328,1.8399132755698102,-2.2324677135409994,4.463704503540454,0.16346853144810305,3.285299824207474,72.2129994085646,7.112884175122364,5.025529797209885,5.025529797209885,4.346065214951232,2.6474852499024073,2.6474852499024073,1.4825263593172862,1.4825263593172862,0.8316978198547629,0.8316978198547629,0.42431713230506307,0.42431713230506307,-0.68,95.7964805168374,8.32,5.456612021857924,3.8664480874316944,52.847246550080214,10.213054789681411,0.0,0.0,0.0,0.0,0.0,5.008912523954532,0.0,0.0,4.907065243988282,0.0,0.0,0.0,31.589161461813696,10.213054789681411,0.0,0.0,5.008912523954532,5.2858847209627084,0.0,26.303276740850986,4.907065243988282,0.0,0.0,0.0,0.0,0.0,0.0,41.525244054486926,0.0,4.907065243988282,0.0,5.2858847209627084,0.0,0.0,0.0,73.13,0.0,4.907065243988282,0.0,26.303276740850986,0.0,5.008912523954532,0.0,0.0,0.0,5.2858847209627084,10.213054789681411,0.0,0.0,9.738611111111112,20.130833333333335,0.0,0.0,0.0,0.0,0.13055555555555554,0.0,1.0,9,2,5,0,0,0,0,0,0,4,2,5,5,0,0,0,0,-1.0456,31.53959999999999,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nitrosodibutylamine,9.643055555555556,0.7083333333333334,9.643055555555556,0.7083333333333334,0.39323038799175813,102.137,92.05699999999999,102.07931294,42,0,0.05232692312256749,-0.26146542469789014,0.26146542469789014,0.05232692312256749,1.4285714285714286,1.8571428571428572,1.8571428571428572,16.2899355027784,10.634027240239528,1.8837416929759667,-2.0551002733964268,1.8232378840282202,-2.1350832139845615,4.376370366084322,0.3166341253875055,3.1646093088392386,51.65148445440323,5.698670612749268,4.716889043836874,4.716889043836874,3.3460652149512318,2.4292432802418267,2.4292432802418267,1.2205547003510462,1.2205547003510462,0.845526361812502,0.845526361812502,0.33907685158790407,0.33907685158790407,-0.6000000000000001,34.3994618804395,6.4,3.5851851851851855,2.140740740740741,43.2587790456882,0.0,0.0,0.0,0.0,0.0,0.0,5.008912523954532,0.0,0.0,4.907065243988282,0.0,13.847474399381248,13.08951281182515,5.2858847209627084,0.0,0.0,0.0,5.008912523954532,5.2858847209627084,13.847474399381248,13.08951281182515,4.907065243988282,0.0,0.0,0.0,0.0,0.0,0.0,18.098425335779684,0.0,4.907065243988282,13.847474399381248,5.2858847209627084,0.0,0.0,0.0,32.67,0.0,4.907065243988282,0.0,0.0,13.08951281182515,0.0,5.008912523954532,0.0,13.847474399381248,5.2858847209627084,0.0,0.0,0.0,9.643055555555556,4.152777777777778,0.0,0.0,0.0,0.0,5.204166666666667,0.0,1.0,7,0,3,0,0,0,0,0,0,2,0,3,3,0,0,0,0,1.0095999999999998,28.715999999999987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-Nitrosodiethanolamine,9.180555555555555,1.1944444444444444,9.180555555555555,1.1944444444444444,0.329191429318106,74.083,68.035,74.048012812,30,0,0.0518010397915032,-0.2670155046627136,0.2670155046627136,0.0518010397915032,1.6,1.8,1.8,16.28869427102324,11.19412359905381,1.683066210667058,-1.9008039403650407,1.641408196894446,-1.972208667288009,4.1645443020921835,0.43134848102807644,2.825749368745867,34.62919048309069,4.284457050376173,3.302675481463779,3.302675481463779,2.270055610029662,1.2770013768349713,1.2770013768349713,0.9288632535927305,0.9288632535927305,0.16329931618554522,0.16329931618554522,0.0,0.0,-0.6000000000000001,9.65148445440323,4.400000000000001,1.6941176470588244,3.4000000000000026,30.528894816894983,0.0,0.0,0.0,0.0,0.0,0.0,5.008912523954532,0.0,0.0,4.907065243988282,0.0,0.0,14.09534396535438,5.2858847209627084,0.0,0.0,0.0,5.008912523954532,5.2858847209627084,0.0,14.09534396535438,4.907065243988282,0.0,0.0,0.0,0.0,0.0,0.0,19.104256489308913,0.0,4.907065243988282,0.0,5.2858847209627084,0.0,0.0,0.0,32.67,0.0,4.907065243988282,0.0,0.0,0.0,0.0,5.008912523954532,14.09534396535438,0.0,5.2858847209627084,0.0,0.0,0.0,9.180555555555555,3.666666666666667,0.0,0.0,0.0,0.0,0.0,3.1527777777777777,1.0,5,0,3,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0.22939999999999994,19.481999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N-Nitrosodiethylamine,10.781859410430839,0.7626851851851855,10.781859410430839,0.7626851851851855,0.5580974069537384,198.225,188.14499999999998,198.07931294,74,0,0.06846305232472286,-0.19749304899610073,0.19749304899610073,0.06846305232472286,0.7333333333333333,1.1333333333333333,1.4666666666666666,16.290534608701723,10.242538294954302,2.067149556511383,-2.1394544653473977,2.2395289172968122,-2.0614583350848026,5.610847652316074,1.0705087628511887,2.377503316936651,388.38981176779873,10.510225400620904,8.07617817336004,8.07617817336004,7.4150149001725305,4.6511549863809325,4.6511549863809325,3.064551374841337,3.064551374841337,2.0831758558797024,2.0831758558797024,1.381744843031759,1.381744843031759,-2.1599999999999993,4283.695391696777,9.3971519262254,4.371400189024512,2.0171091392279625,87.91319900022984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.008912523954532,4.907065243988282,36.39820241076966,24.26546827384644,0.0,16.660657270329832,0.0,11.374772549367124,0.0,0.0,5.2858847209627084,0.0,5.008912523954532,65.57073592860438,0.0,0.0,5.008912523954532,11.374772549367124,0.0,0.0,0.0,0.0,4.907065243988282,0.0,65.9495554055788,0.0,0.0,0.0,32.67,0.0,4.907065243988282,0.0,0.0,0.0,11.374772549367124,5.008912523954532,0.0,60.6636706846161,5.2858847209627084,0.0,0.0,0.0,10.781859410430839,4.372962962962963,1.525370370370371,0.0,18.65314058956916,0.0,0.0,0.0,0.0,15,0,3,0,0,0,2,0,2,2,0,3,3,0,0,0,2,3.5061000000000018,60.818000000000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
